-5.0000	-0.0000
-4.8000	-0.0000
-4.6000	-0.0000
-4.4000	-0.0000
-4.2000	-0.0000
-4.0000	-0.0000
-3.8000	-0.0000
-3.6000	-0.0000
-3.4000	-0.0000
-3.2000	-0.0000
-3.0000	-0.0000
-2.8000	-0.0000
-2.6000	-0.0000
-2.4000	0.0000
-2.2000	0.0000
-2.0000	0.0000
-1.8000	0.0001
-1.6000	0.0003
-1.4000	0.0007
-1.2000	0.0017
-1.0000	0.0036
-0.8000	0.0071
-0.6000	0.0128
-0.4000	0.0215
-0.2000	0.0333
0.0000	0.0476
0.2000	0.0629
0.4000	0.0768
0.6000	0.0868
0.8000	0.0911
1.0000	0.0894
1.2000	0.0831
1.4000	0.0753
1.6000	0.0693
1.8000	0.0678
2.0000	0.0717
2.2000	0.0793
2.4000	0.0872
2.6000	0.0909
2.8000	0.0869
3.0000	0.0738
3.2000	0.0536
3.4000	0.0307
3.6000	0.0104
3.8000	-0.0027
4.0000	-0.0072
4.2000	-0.0040
4.4000	0.0034
4.6000	0.0114
4.8000	0.0171
5.0000	0.0193
5.2000	0.0180
5.4000	0.0145
5.6000	0.0103
5.8000	0.0064
6.0000	0.0036
6.2000	0.0024
6.4000	0.0027
6.6000	0.0041
6.8000	0.0061
7.0000	0.0079
7.2000	0.0088
7.4000	0.0084
7.6000	0.0068
7.8000	0.0042
8.0000	0.0014
8.2000	-0.0010
8.4000	-0.0027
8.6000	-0.0034
8.8000	-0.0033
9.0000	-0.0026
9.2000	-0.0015
9.4000	-0.0003
9.6000	0.0009
9.8000	0.0020
10.0000	0.0030
10.2000	0.0038
10.4000	0.0044
10.6000	0.0046
10.8000	0.0048
11.0000	0.0051
11.2000	0.0058
11.4000	0.0072
11.6000	0.0095
11.8000	0.0127
12.0000	0.0165
12.2000	0.0205
12.4000	0.0241
12.6000	0.0268
12.8000	0.0282
13.0000	0.0284
13.2000	0.0276
13.4000	0.0261
13.6000	0.0243
13.8000	0.0223
14.0000	0.0203
14.2000	0.0186
14.4000	0.0177
14.6000	0.0183
14.8000	0.0210
15.0000	0.0259
15.2000	0.0326
15.4000	0.0399
15.6000	0.0459
15.8000	0.0488
16.0000	0.0472
16.2000	0.0408
16.4000	0.0307
16.6000	0.0184
16.8000	0.0060
17.0000	-0.0049
17.2000	-0.0132
17.4000	-0.0185
17.6000	-0.0211
17.8000	-0.0218
18.0000	-0.0215
18.2000	-0.0209
18.4000	-0.0210
18.6000	-0.0221
18.8000	-0.0245
19.0000	-0.0282
19.2000	-0.0328
19.4000	-0.0380
19.6000	-0.0434
19.8000	-0.0484
20.0000	-0.0523
20.2000	-0.0546
20.4000	-0.0547
20.6000	-0.0525
20.8000	-0.0480
21.0000	-0.0418
21.2000	-0.0347
21.4000	-0.0274
21.6000	-0.0206
21.8000	-0.0148
22.0000	-0.0102
22.2000	-0.0069
22.4000	-0.0046
22.6000	-0.0031
22.8000	-0.0019
23.0000	-0.0009
23.2000	0.0005
23.4000	0.0024
23.6000	0.0046
23.8000	0.0068
24.0000	0.0086
24.2000	0.0095
24.4000	0.0095
24.6000	0.0085
24.8000	0.0068
25.0000	0.0047
25.2000	0.0028
25.4000	0.0012
25.6000	0.0001
25.8000	-0.0006
26.0000	-0.0009
26.2000	-0.0011
26.4000	-0.0012
26.6000	-0.0013
26.8000	-0.0016
27.0000	-0.0020
27.2000	-0.0026
27.4000	-0.0032
27.6000	-0.0037
27.8000	-0.0042
28.0000	-0.0044
28.2000	-0.0045
28.4000	-0.0043
28.6000	-0.0040
28.8000	-0.0036
29.0000	-0.0032
29.2000	-0.0028
29.4000	-0.0025
29.6000	-0.0021
29.8000	-0.0018
30.0000	-0.0015
30.2000	-0.0013
30.4000	-0.0011
30.6000	-0.0010
30.8000	-0.0009
31.0000	-0.0009
31.2000	-0.0011
31.4000	-0.0013
31.6000	-0.0017
31.8000	-0.0021
32.0000	-0.0024
32.2000	-0.0027
32.4000	-0.0027
32.6000	-0.0026
32.8000	-0.0022
33.0000	-0.0018
33.2000	-0.0012
33.4000	-0.0007
33.6000	-0.0003
33.8000	0.0001
34.0000	0.0003
34.2000	0.0004
34.4000	0.0005
34.6000	0.0006
34.8000	0.0007
35.0000	0.0008
